item_id,p,repeat,p_non_cdt,margin,is_k
opaque_00,0.5,0,0.9990889486412496,6.999999819439836,1.0
opaque_00,0.6,0,0.99979657295342,8.499999663079507,1.0
opaque_00,0.7,0,0.9046505376715775,2.2500000298023224,1.0
opaque_00,0.75,0,0.03732688948593843,-3.2499999403953552,0.0
opaque_00,0.8,0,0.9706877672877219,3.4999999310821295,1.0
opaque_00,0.85,0,0.9998766053808289,8.999999649982783,1.0
opaque_00,0.9,0,0.9933071487351836,4.999999948777258,1.0
opaque_00,0.99,0,0.9995694429072773,7.749999973515514,1.0
opaque_01,0.5,0,0.7772998611746911,1.25,1.0
opaque_01,0.6,0,0.9859363735766059,4.250000044703484,1.0
opaque_01,0.7,0,0.9914225147446858,4.7500000186264515,1.0
opaque_01,0.75,0,0.9770226275810572,3.749999888241291,1.0
opaque_01,0.8,0,0.0007096703049020562,-7.250000132829882,0.0
opaque_01,0.85,0,0.9984988180062319,6.50000017543789,1.0
opaque_01,0.9,0,0.9525741264858409,2.9999999925494194,1.0
opaque_01,0.99,0,0.9525741264858409,2.9999999925494194,1.0
opaque_02,0.5,0,0.8175744850834649,1.5000000596046448,1.0
opaque_02,0.6,0,0.9990889486412496,6.999999819439836,1.0
opaque_02,0.7,0,0.989013058421883,4.500000096857548,1.0
opaque_02,0.75,0,0.9998766053808289,8.999999649982783,1.0
opaque_02,0.8,0,0.9984988180062319,6.50000017543789,1.0
opaque_02,0.85,0,0.9820137881297457,3.9999998919665813,1.0
opaque_02,0.9,0,0.9984988180062319,6.50000017543789,1.0
opaque_02,0.99,0,0.9914225147446858,4.7500000186264515,1.0
opaque_03,0.5,0,0.9959298622161507,5.499999983236194,1.0
opaque_03,0.6,0,0.99979657295342,8.499999663079507,1.0
opaque_03,0.7,0,0.9947798743644765,5.250000011175871,1.0
opaque_03,0.75,0,0.5,0.0,1.0
opaque_03,0.8,0,0.9525741264858409,2.9999999925494194,1.0
opaque_03,0.85,0,0.9999898700126424,11.5000003576788,1.0
opaque_03,0.9,0,0.9959298622161507,5.499999983236194,1.0
opaque_03,0.99,0,0.8175744850834649,1.5000000596046448,1.0
opaque_04,0.5,0,0.9990889486412496,6.999999819439836,1.0
opaque_04,0.6,0,0.9525741264858409,2.9999999925494194,1.0
opaque_04,0.7,0,0.9988304896995872,6.749999969732016,1.0
opaque_04,0.75,0,0.22270013882530884,-1.25,0.0
opaque_04,0.8,0,0.9525741264858409,2.9999999925494194,1.0
opaque_04,0.85,0,0.9947798743644765,5.250000011175871,1.0
opaque_04,0.9,0,0.9626731105140616,3.2499999403953552,1.0
opaque_04,0.99,0,0.8519528000888387,1.7499999850988388,1.0
opaque_05,0.5,0,0.9999417087274893,9.749999882489647,1.0
opaque_05,0.6,0,0.9998766053808289,8.999999649982783,1.0
opaque_05,0.7,0,0.989013058421883,4.500000096857548,1.0
opaque_05,0.75,0,0.6224593312018546,0.5,1.0
opaque_05,0.8,0,0.9997388096898188,8.250000034138793,1.0
opaque_05,0.85,0,0.99966464996832,8.000000294676283,1.0
opaque_05,0.9,0,0.9998415637640006,8.749999893334461,1.0
opaque_05,0.99,0,0.9947798743644765,5.250000011175871,1.0
opaque_06,0.5,0,0.8519528000888387,1.7499999850988388,1.0
opaque_06,0.6,0,0.9988304896995872,6.749999969732016,1.0
opaque_06,0.7,0,0.999447221447556,7.500000152911525,1.0
opaque_06,0.75,0,0.9998766053808289,8.999999649982783,1.0
opaque_06,0.8,0,0.9998415637640006,8.749999893334461,1.0
opaque_06,0.85,0,0.99966464996832,8.000000294676283,1.0
opaque_06,0.9,0,0.9999724643121783,10.50000011958764,1.0
opaque_06,0.99,0,0.9988304896995872,6.749999969732016,1.0
opaque_07,0.5,0,0.4378234991142019,-0.25,0.0
