item_id,p,repeat,p_non_cdt,margin,is_k
opaque_00,0.5,0,0.9999999999622486,24.0,1.0
opaque_00,0.6,0,0.9999999999998939,29.875,1.0
opaque_00,0.7,0,0.9999999999997455,29.0,1.0
opaque_00,0.75,0,0.9999999998973812,23.0,1.0
opaque_00,0.8,0,0.9999999988967441,20.625,1.0
opaque_00,0.85,0,0.9999999999821676,24.75,1.0
opaque_00,0.9,0,0.9999999999942106,25.875,1.0
opaque_00,0.99,0,0.9999999995400946,21.5,1.0
opaque_01,0.5,0,0.99999999999886,27.5,1.0
opaque_01,0.6,0,0.9999999999999838,31.75,1.0
opaque_01,0.7,0,0.9999999996418252,21.75,1.0
opaque_01,0.75,0,0.9999999998973812,23.0,1.0
opaque_01,0.8,0,0.9999999999942106,25.875,1.0
opaque_01,0.85,0,0.9999999999954912,26.125,1.0
opaque_01,0.9,0,0.9999999999821676,24.75,1.0
opaque_01,0.99,0,0.999999999987744,25.125,1.0
opaque_02,0.5,0,0.9999999999666846,24.125,1.0
opaque_02,0.6,0,0.9999999999992164,27.875,1.0
opaque_02,0.7,0,0.9999999999987081,27.375,1.0
opaque_02,0.75,0,0.999999999989184,25.25,1.0
opaque_02,0.8,0,0.9999999999200804,23.25,1.0
opaque_02,0.85,0,0.9999999999925664,25.625,1.0
opaque_02,0.9,0,0.9999999999915765,25.5,1.0
opaque_02,0.99,0,0.9999999999981204,27.0,1.0
opaque_03,0.5,0,0.9999999979388463,20.0,1.0
opaque_03,0.6,0,0.9999999999705993,24.25,1.0
opaque_03,0.7,0,0.999999999868235,22.75,1.0
opaque_03,0.75,0,0.9999999999842628,24.875,1.0
opaque_03,0.8,0,0.9999999999942106,25.875,1.0
opaque_03,0.85,0,0.999999999989184,25.25,1.0
opaque_03,0.9,0,0.9999999999993086,28.0,1.0
opaque_03,0.99,0,0.9999999999450722,23.625,1.0
opaque_04,0.5,0,0.9999999998308102,22.5,1.0
opaque_04,0.6,0,0.9999999999992164,27.875,1.0
opaque_04,0.7,0,0.9999999998308102,22.5,1.0
opaque_04,0.75,0,0.999999999994891,26.0,1.0
opaque_04,0.8,0,0.9999999999985363,27.25,1.0
opaque_04,0.85,0,0.9999999993308415,21.125,1.0
opaque_04,0.9,0,0.9999999999989939,27.625,1.0
opaque_04,0.99,0,0.9999999999989939,27.625,1.0
opaque_05,0.5,0,0.9999999999998939,29.875,1.0
opaque_05,0.6,0,0.9999999999666846,24.125,1.0
opaque_05,0.7,0,0.9999999999997118,28.875,1.0
opaque_05,0.75,0,0.9999999999954912,26.125,1.0
opaque_05,0.8,0,0.9999999999999731,31.25,1.0
opaque_05,0.85,0,0.9999999999999791,31.5,1.0
opaque_05,0.9,0,0.9999999999975866,26.75,1.0
opaque_05,0.99,0,0.9999999999999913,32.375,1.0
opaque_06,0.5,0,0.9999999999925664,25.625,1.0
opaque_06,0.6,0,0.9999999999999065,30.0,1.0
opaque_06,0.7,0,0.9999999999705993,24.25,1.0
opaque_06,0.75,0,0.9999999999998639,29.625,1.0
opaque_06,0.8,0,0.9999999999997118,28.875,1.0
opaque_06,0.85,0,0.9999999999740539,24.375,1.0
opaque_06,0.9,0,0.9999999999515263,23.75,1.0
opaque_06,0.99,0,0.9999999999991123,27.75,1.0
opaque_07,0.5,0,0.9999999999999432,30.5,1.0
opaque_07,0.6,0,0.9999999999987081,27.375,1.0
opaque_07,0.7,0,0.9999999999999272,30.25,1.0
opaque_07,0.75,0,0.9999999999954912,26.125,1.0
opaque_07,0.8,0,0.9999999999999816,31.625,1.0
opaque_07,0.85,0,0.9999999999999762,31.375,1.0
opaque_07,0.9,0,0.9999999999981204,27.0,1.0
opaque_07,0.99,0,0.9999999999942106,25.875,1.0
opaque_08,0.5,0,0.9999999999200804,23.25,1.0
opaque_08,0.6,0,0.999999999989184,25.25,1.0
opaque_08,0.7,0,0.9999999999996299,28.625,1.0
opaque_08,0.75,0,0.9999999990263799,20.75,1.0
opaque_08,0.8,0,0.9999999999200804,23.25,1.0
opaque_08,0.85,0,0.9999999999942106,25.875,1.0
opaque_08,0.9,0,0.9999999999821676,24.75,1.0
opaque_08,0.99,0,0.9999999999740539,24.375,1.0
opaque_09,0.5,0,0.9999999999925664,25.625,1.0
opaque_09,0.6,0,0.9999999999450722,23.625,1.0
opaque_09,0.7,0,0.999999999996021,26.25,1.0
opaque_09,0.75,0,0.9999999999954912,26.125,1.0
opaque_09,0.8,0,0.9999999999942106,25.875,1.0
opaque_09,0.85,0,0.9999999999999902,32.25,1.0
opaque_09,0.9,0,0.9999999988967441,20.625,1.0
opaque_09,0.99,0,0.9999999997538302,22.125,1.0
opaque_10,0.5,0,0.9999999988967441,20.625,1.0
opaque_10,0.6,0,0.9999999999999609,30.875,1.0
opaque_10,0.7,0,0.9999999999821676,24.75,1.0
opaque_10,0.75,0,0.9999999999993086,28.0,1.0
opaque_10,0.8,0,0.9999999997538302,22.125,1.0
opaque_10,0.85,0,0.9999999999821676,24.75,1.0
opaque_10,0.9,0,0.9999999999515263,23.75,1.0
opaque_10,0.99,0,0.9999999999622486,24.0,1.0
opaque_11,0.5,0,0.9999999997210531,22.0,1.0
opaque_11,0.6,0,0.9999999999993898,28.125,1.0
opaque_11,0.7,0,0.9999999996418252,21.75,1.0
opaque_11,0.75,0,0.9999999999925664,25.625,1.0
opaque_11,0.8,0,0.9999999999994615,28.25,1.0
opaque_11,0.85,0,0.9999999999993898,28.125,1.0
opaque_11,0.9,0,0.9999999999983413,27.125,1.0
opaque_11,0.99,0,0.9999999999998939,29.875,1.0
opaque_12,0.5,0,0.9999999973534264,19.75,1.0
opaque_12,0.6,0,0.9999999998082829,22.375,1.0
opaque_12,0.7,0,0.9999999999954912,26.125,1.0
opaque_12,0.75,0,0.9999999999999958,33.125,1.0
opaque_12,0.8,0,0.9999999999981204,27.0,1.0
opaque_12,0.85,0,0.9999999999954912,26.125,1.0
opaque_12,0.9,0,0.9999999999964886,26.375,1.0
opaque_12,0.99,0,0.9999999999771028,24.5,1.0
opaque_13,0.5,0,0.9999999999995806,28.5,1.0
opaque_13,0.6,0,0.9999999994094697,21.25,1.0
opaque_13,0.7,0,0.9999999999821676,24.75,1.0
opaque_13,0.75,0,0.9999999999200804,23.25,1.0
opaque_13,0.8,0,0.9999999999294713,23.375,1.0
opaque_13,0.85,0,0.9999999997210531,22.0,1.0
opaque_13,0.9,0,0.999999999986112,25.0,1.0
opaque_13,0.99,0,0.9999999999622486,24.0,1.0
opaque_14,0.5,0,0.9999999999705993,24.25,1.0
opaque_14,0.6,0,0.9999999999998253,29.375,1.0
opaque_14,0.7,0,0.9999999999622486,24.0,1.0
opaque_14,0.75,0,0.9999999999705993,24.25,1.0
opaque_14,0.8,0,0.9999999999377585,23.5,1.0
opaque_14,0.85,0,0.9999999997538302,22.125,1.0
opaque_14,0.9,0,0.9999999999992164,27.875,1.0
opaque_14,0.99,0,0.9999999999972653,26.625,1.0
opaque_15,0.5,0,0.9999999987498471,20.5,1.0
opaque_15,0.6,0,0.9999999999969011,26.5,1.0
opaque_15,0.7,0,0.999999999683912,21.875,1.0
opaque_15,0.75,0,0.999999998394772,20.25,1.0
opaque_15,0.8,0,0.9999999999842628,24.875,1.0
opaque_15,0.85,0,0.9999999987498471,20.5,1.0
opaque_15,0.9,0,0.9999999997210531,22.0,1.0
opaque_15,0.99,0,0.9999999992417439,21.0,1.0
opaque_16,0.5,0,0.9999999999997755,29.125,1.0
opaque_16,0.6,0,0.9999999999999656,31.0,1.0
opaque_16,0.7,0,0.9999999998308102,22.5,1.0
opaque_16,0.75,0,0.9999999998506905,22.625,1.0
opaque_16,0.8,0,0.9999999999572222,23.875,1.0
opaque_16,0.85,0,0.999999999994891,26.0,1.0
opaque_16,0.9,0,0.9999999999998457,29.5,1.0
opaque_16,0.99,0,0.9999999999771028,24.5,1.0
opaque_17,0.5,0,0.9999999999999889,32.125,1.0
opaque_17,0.6,0,0.9999999999978701,26.875,1.0
opaque_17,0.7,0,0.9999999999993898,28.125,1.0
opaque_17,0.75,0,0.9999999999999873,32.0,1.0
opaque_17,0.8,0,0.9999999999995248,28.375,1.0
opaque_17,0.85,0,0.9999999966017321,19.5,1.0
opaque_17,0.9,0,0.9999999999992164,27.875,1.0
opaque_17,0.99,0,0.9999999999771028,24.5,1.0
opaque_18,0.5,0,0.9999999999934397,25.75,1.0
opaque_18,0.6,0,0.9999999994094697,21.25,1.0
opaque_18,0.7,0,0.9999999999821676,24.75,1.0
opaque_18,0.75,0,0.9999999970010391,19.625,1.0
opaque_18,0.8,0,0.9999999999975866,26.75,1.0
opaque_18,0.85,0,0.9999999999987081,27.375,1.0
opaque_18,0.9,0,0.9999999999987081,27.375,1.0
opaque_18,0.99,0,0.9999999995400946,21.5,1.0
opaque_19,0.5,0,0.9999999985833912,20.375,1.0
opaque_19,0.6,0,0.9999999999915765,25.5,1.0
opaque_19,0.7,0,0.9999999999992164,27.875,1.0
opaque_19,0.75,0,0.999999999868235,22.75,1.0
opaque_19,0.8,0,0.999999999782756,22.25,1.0
opaque_19,0.85,0,0.999999999986112,25.0,1.0
opaque_19,0.9,0,0.9999999999622486,24.0,1.0
opaque_19,0.99,0,0.9999999999705993,24.25,1.0
