item_id,p,repeat,p_non_cdt,margin,is_k
opaque_00,0.5,0,0.9999999998082829,22.375,1.0
opaque_00,0.6,0,0.9999999999972653,26.625,1.0
opaque_00,0.7,0,0.9998766053808289,8.999999649982783,1.0
opaque_00,0.75,0,1.6918979223288786e-10,-22.5,0.0
opaque_00,0.8,0,0.9999724643121783,10.50000011958764,1.0
opaque_00,0.85,0,0.999999999994891,26.0,1.0
opaque_00,0.9,0,0.9999999973534264,19.75,1.0
opaque_00,0.99,0,0.9999999999934397,25.75,1.0
opaque_01,0.5,0,0.9999999995400946,21.5,1.0
opaque_01,0.6,0,0.9999999907625504,18.5,1.0
opaque_01,0.7,0,0.999999974890009,17.5,1.0
opaque_01,0.75,0,0.9999999999954912,26.125,1.0
opaque_01,0.8,0,1.7482341282707512e-13,-29.375,0.0
opaque_01,0.85,0,0.9999999999842628,24.875,1.0
opaque_01,0.9,0,1.6052280526088547e-09,-20.25,0.0
opaque_01,0.99,0,0.2689414213699951,-1.0,0.0
opaque_02,0.5,0,5.60279640614594e-09,-19.0,0.0
opaque_02,0.6,0,0.9999999999450722,23.625,1.0
opaque_02,0.7,0,0.9999869928761863,11.250000357712452,1.0
opaque_02,0.75,0,0.999999900688055,16.124999880790718,1.0
opaque_02,0.8,0,0.9999999999842628,24.875,1.0
opaque_02,0.85,0,3.2241866333029355e-08,-17.25,0.0
opaque_02,0.9,0,0.9999999998837177,22.875,1.0
opaque_02,0.99,0,0.9999038976078541,9.250000243031536,1.0
opaque_03,0.5,0,0.9859363735766059,4.250000044703484,1.0
opaque_03,0.6,0,0.9999977396748937,12.999999642374632,1.0
opaque_03,0.7,0,4.363462233903899e-09,-19.25,0.0
opaque_03,0.75,0,4.599055376537186e-10,-21.5,0.0
opaque_03,0.8,0,0.9999999998973812,23.0,1.0
opaque_03,0.85,0,0.9626731105140616,3.2499999403953552,1.0
opaque_03,0.9,0,0.001926734293943221,-6.250000192085281,0.0
opaque_03,0.99,0,1.1861120010657661e-08,-18.25,0.0
opaque_04,0.5,0,0.9999999999969011,26.5,1.0
opaque_04,0.6,0,0.9999999928058669,18.75,1.0
opaque_04,0.7,0,0.9999999999969011,26.5,1.0
opaque_04,0.75,0,3.098819138712223e-12,-26.5,0.0
opaque_04,0.8,0,0.9999999943972036,19.0,1.0
opaque_04,0.85,0,0.9999998555019791,15.749999880790718,1.0
opaque_04,0.9,0,0.9999999966017321,19.5,1.0
opaque_04,0.99,0,1.5737102106615244e-11,-24.875,0.0
opaque_05,0.5,0,0.9999999999915765,25.5,1.0
opaque_05,0.6,0,0.9999999999994615,28.25,1.0
opaque_05,0.7,0,0.999999998394772,20.25,1.0
opaque_05,0.75,0,1.3007123813725573e-05,-11.250000357712452,0.0
opaque_05,0.8,0,0.9999999999915765,25.5,1.0
opaque_05,0.85,0,0.9999999999915765,25.5,1.0
opaque_05,0.9,0,0.99999998813888,18.25,1.0
opaque_05,0.99,0,0.9999999468421502,16.75,1.0
opaque_06,0.5,0,4.508755242274496e-12,-26.125,0.0
opaque_06,0.6,0,0.9999999997210531,22.0,1.0
opaque_06,0.7,0,0.999999999994891,26.0,1.0
opaque_06,0.75,0,0.9999999999972653,26.625,1.0
opaque_06,0.8,0,0.9999999999705993,24.25,1.0
opaque_06,0.85,0,0.9999999999934397,25.75,1.0
opaque_06,0.9,0,0.9999999907625504,18.5,1.0
opaque_06,0.99,0,0.9999999847700205,18.0,1.0
opaque_07,0.5,0,2.2897348455931243e-11,-24.5,0.0
opaque_07,0.6,0,0.9999999987498471,20.5,1.0
opaque_07,0.7,0,2.940077739198032e-11,-24.25,0.0
opaque_07,0.75,0,0.9999999999705993,24.25,1.0
opaque_07,0.8,0,0.9999999468421502,16.75,1.0
opaque_07,0.85,0,0.9999999677581336,17.25,1.0
opaque_07,0.9,0,1.7482341282707512e-13,-29.375,0.0
opaque_07,0.99,0,1.522997951276035e-08,-18.0,0.0
opaque_08,0.5,0,0.9999999804443193,17.75,1.0
opaque_08,0.6,0,0.9999999979388463,20.0,1.0
opaque_08,0.7,0,3.775134544136581e-11,-24.0,0.0
opaque_08,0.75,0,0.999999999683912,21.875,1.0
opaque_08,0.8,0,0.9999999999294713,23.375,1.0
opaque_08,0.85,0,4.277787868786004e-11,-23.875,0.0
opaque_08,0.9,0,2.5109990926928157e-08,-17.5,0.0
opaque_08,0.99,0,0.9999999999771028,24.5,1.0
opaque_09,0.5,0,0.999999996149258,19.375,1.0
opaque_09,0.6,0,0.9999998555019791,15.749999880790718,1.0
opaque_09,0.7,0,3.2661313427863805e-13,-28.75,0.0
opaque_09,0.75,0,2.2447770550204703e-13,-29.125,0.0
opaque_09,0.8,0,0.9999997617630333,15.24999976158145,1.0
opaque_09,0.85,0,0.6791786926816161,0.7499999701976776,1.0
opaque_09,0.9,0,0.9999999998506905,22.625,1.0
opaque_09,0.99,0,0.999999999996021,26.25,1.0
opaque_10,0.5,0,0.9999999895325945,18.374999642372188,1.0
opaque_10,0.6,0,0.999999974890009,17.5,1.0
opaque_10,0.7,0,0.9999999998973812,23.0,1.0
opaque_10,0.75,0,0.9999999317439627,16.499999880790718,1.0
opaque_10,0.8,0,6.023574193117954e-08,-16.624999880790718,0.0
opaque_10,0.85,0,1.7832472907828393e-11,-24.75,0.0
opaque_10,0.9,0,0.9999999999969011,26.5,1.0
opaque_10,0.99,0,0.9980732657060568,6.250000192085281,1.0
opaque_11,0.5,0,0.9999999778405106,17.625,1.0
opaque_11,0.6,0,0.9999999995400946,21.5,1.0
opaque_11,0.7,0,0.9999999979388463,20.0,1.0
opaque_11,0.75,0,0.9999991684720715,14.00000011920963,1.0
opaque_11,0.8,0,7.05287985061473e-11,-23.375,0.0
opaque_11,0.85,0,0.9999646437450659,10.249999881416443,1.0
opaque_11,0.9,0,0.9820137881297457,3.9999998919665813,1.0
opaque_11,0.99,0,5.789356328697135e-12,-25.875,0.0
opaque_12,0.5,0,0.9999999999997455,29.0,1.0
opaque_12,0.6,0,0.999999999986112,25.0,1.0
opaque_12,0.7,0,0.999999999989184,25.25,1.0
opaque_12,0.75,0,0.9959298622161507,5.499999983236194,1.0
