item_id,p,repeat,p_non_cdt,margin,is_k
opaque_00,0.5,0,2.1024339116182104e-07,-15.37499976158145,0.0
opaque_00,0.6,0,7.194132978569833e-09,-18.75,0.0
opaque_00,0.7,0,9.056076988852742e-11,-23.125,0.0
opaque_00,0.75,0,6.825604537796723e-08,-16.49999976158145,0.0
opaque_00,0.8,0,7.734423152958386e-08,-16.37499976158145,0.0
opaque_00,0.85,0,1.955568070542584e-08,-17.75,0.0
opaque_00,0.9,0,1.8553914607279394e-07,-15.49999976158145,0.0
opaque_00,0.99,0,3.2241866333029355e-08,-17.25,0.0
opaque_01,0.5,0,5.4927883506529765e-11,-23.625,0.0
opaque_01,0.6,0,3.85074558025102e-09,-19.374999046337052,0.0
opaque_01,0.7,0,6.475947210054446e-07,-14.25000011920963,0.0
opaque_01,0.75,0,5.60279640614594e-09,-19.0,0.0
opaque_01,0.8,0,8.764248496102857e-08,-16.249999880790718,0.0
opaque_01,0.85,0,2.2159491923939917e-08,-17.624999880790718,0.0
opaque_01,0.9,0,4.4508526417414716e-07,-14.624999523162955,0.0
opaque_01,0.99,0,2.1724399346070676e-10,-22.25,0.0
opaque_02,0.5,0,1.4449796928005159e-07,-15.750000238419943,0.0
opaque_02,0.6,0,1.725782769012759e-08,-17.875,0.0
opaque_02,0.7,0,1.1032560311263802e-09,-20.625,0.0
opaque_02,0.75,0,8.592166611791576e-10,-20.875,0.0
opaque_02,0.8,0,7.734422230943586e-08,-16.374999880790718,0.0
opaque_02,0.85,0,1.0467401685178159e-08,-18.375,0.0
opaque_02,0.9,0,3.3982702385774817e-09,-19.49999928474449,0.0
opaque_02,0.99,0,8.592166611791576e-10,-20.875,0.0
opaque_03,0.5,0,9.237449576640118e-09,-18.5,0.0
opaque_03,0.6,0,1.1032560311263802e-09,-20.625,0.0
opaque_03,0.7,0,8.592166611791576e-10,-20.875,0.0
opaque_03,0.75,0,7.582560422162384e-10,-21.0,0.0
opaque_03,0.8,0,2.8453347280241004e-08,-17.375,0.0
opaque_03,0.85,0,2.2897348455931243e-11,-24.5,0.0
opaque_03,0.9,0,1.493094675974231e-10,-22.625,0.0
opaque_03,0.99,0,9.237456183779127e-09,-18.49999928474449,0.0
opaque_04,0.5,0,1.955568769908225e-08,-17.749999642372188,0.0
opaque_04,0.6,0,1.6918979223288786e-10,-22.5,0.0
opaque_04,0.7,0,1.5229984959425487e-08,-17.999999642372188,0.0
opaque_04,0.75,0,4.691163801457035e-08,-16.875000000065484,0.0
opaque_04,0.8,0,1.6918979223288786e-10,-22.5,0.0
opaque_04,0.85,0,1.125351888855654e-07,-15.99999976158145,0.0
opaque_04,0.9,0,1.1628233028868813e-10,-22.875,0.0
opaque_04,0.99,0,8.592167636057654e-10,-20.874999880790718,0.0
opaque_05,0.5,0,1.8189616842444243e-09,-20.125,0.0
opaque_05,0.6,0,3.3982678079468468e-09,-19.5,0.0
opaque_05,0.7,0,4.847368706035286e-11,-23.75,0.0
opaque_05,0.75,0,3.160881453314576e-10,-21.875,0.0
opaque_05,0.8,0,9.736200303530205e-10,-20.75,0.0
opaque_05,0.85,0,6.69158608681505e-10,-21.125,0.0
opaque_05,0.9,0,7.991959892315218e-11,-23.25,0.0
opaque_05,0.99,0,1.9171715133907573e-10,-22.375,0.0
opaque_06,0.5,0,1.1253522913127183e-07,-15.999999403953723,0.0
opaque_06,0.6,0,2.998960815863541e-09,-19.625,0.0
opaque_06,0.7,0,1.2751905808907768e-07,-15.874999880790718,0.0
opaque_06,0.75,0,7.194132978569833e-09,-18.75,0.0
opaque_06,0.8,0,1.0467401685178159e-08,-18.375,0.0
opaque_06,0.85,0,9.93119450976052e-08,-16.124999880790718,0.0
opaque_06,0.9,0,1.9171715133907573e-10,-22.375,0.0
opaque_06,0.99,0,1.6052280526088547e-09,-20.25,0.0
opaque_07,0.5,0,3.160881453314576e-10,-21.875,0.0
opaque_07,0.6,0,1.6052280526088547e-09,-20.25,0.0
opaque_07,0.7,0,2.4616969512093895e-10,-22.125,0.0
opaque_07,0.75,0,9.237449576640118e-09,-18.5,0.0
opaque_07,0.8,0,7.582564941720639e-10,-20.999999403953723,0.0
opaque_07,0.85,0,8.592173781654175e-10,-20.874999165535314,0.0
opaque_07,0.9,0,2.5109990926928157e-08,-17.5,0.0
opaque_07,0.99,0,1.0261879630648829e-10,-23.0,0.0
opaque_08,0.5,0,1.725782769012759e-08,-17.875,0.0
opaque_08,0.6,0,1.955568070542584e-08,-17.75,0.0
opaque_08,0.7,0,1.1032561626447475e-09,-20.624999880790718,0.0
opaque_08,0.75,0,1.0467401685178159e-08,-18.375,0.0
opaque_08,0.8,0,2.998960815863541e-09,-19.625,0.0
opaque_08,0.85,0,1.3440417781598893e-08,-18.124999403953723,0.0
opaque_08,0.9,0,1.4449802095675028e-07,-15.749999880790718,0.0
opaque_08,0.99,0,8.592167636057654e-10,-20.874999880790718,0.0
opaque_09,0.5,0,1.4166087846364157e-09,-20.375,0.0
opaque_09,0.6,0,6.34880083257236e-09,-18.874999880790718,0.0
opaque_09,0.7,0,1.637377252871471e-07,-15.62499976158145,0.0
opaque_09,0.75,0,1.4449803818225212e-07,-15.74999976158145,0.0
opaque_09,0.8,0,6.475946438062663e-07,-14.250000238418806,0.0
opaque_09,0.85,0,1.8189616842444243e-09,-20.125,0.0
opaque_09,0.9,0,2.646573631904765e-09,-19.75,0.0
opaque_09,0.99,0,7.194132978569833e-09,-18.75,0.0
opaque_10,0.5,0,4.4508526417414716e-07,-14.624999523162955,0.0
opaque_10,0.6,0,1.6052280526088547e-09,-20.25,0.0
opaque_10,0.7,0,8.764248496102857e-08,-16.249999880790718,0.0
opaque_10,0.75,0,1.4166087846364157e-09,-20.375,0.0
opaque_10,0.8,0,2.2159478715736938e-08,-17.625000476842615,0.0
opaque_10,0.85,0,9.931202796957072e-08,-16.124999046329776,0.0
opaque_10,0.9,0,4.4508526417414716e-07,-14.624999523162955,0.0
opaque_10,0.99,0,2.646573631904765e-09,-19.75,0.0
opaque_11,0.5,0,1.3709578605790399e-06,-13.499999523163865,0.0
opaque_11,0.6,0,6.348800075736417e-09,-18.875,0.0
opaque_11,0.7,0,3.775134544136581e-11,-24.0,0.0
opaque_11,0.75,0,4.599055376537186e-10,-21.5,0.0
opaque_11,0.8,0,3.224187786361915e-08,-17.249999642372188,0.0
opaque_11,0.85,0,2.1724399346070676e-10,-22.25,0.0
opaque_11,0.9,0,1.2098661162075573e-06,-13.62499964237304,0.0
opaque_11,0.99,0,1.493094675974231e-10,-22.625,0.0
opaque_12,0.5,0,7.33820805568835e-07,-14.125000238418806,0.0
opaque_12,0.6,0,3.850741907939403e-09,-19.375,0.0
opaque_12,0.7,0,8.764248496102857e-08,-16.249999880790718,0.0
opaque_12,0.75,0,4.599055376537186e-10,-21.5,0.0
opaque_12,0.8,0,1.0467400437071605e-08,-18.375000119237484,0.0
opaque_12,0.85,0,4.944450477491054e-09,-19.125,0.0
opaque_12,0.9,0,3.850741907939403e-09,-19.375,0.0
opaque_12,0.99,0,1.0467401685178159e-08,-18.375,0.0
opaque_13,0.5,0,2.7894680920908113e-10,-22.0,0.0
opaque_13,0.6,0,2.8453347280241004e-08,-17.375,0.0
opaque_13,0.7,0,9.237449576640118e-09,-18.5,0.0
opaque_13,0.75,0,9.93119806143167e-08,-16.124999523162955,0.0
opaque_13,0.8,0,6.82560616514716e-08,-16.499999523162955,0.0
opaque_13,0.85,0,2.1724399346070676e-10,-22.25,0.0
opaque_13,0.9,0,2.699578418220125e-07,-15.12499976158145,0.0
opaque_13,0.99,0,8.764248496102857e-08,-16.249999880790718,0.0
opaque_14,0.5,0,1.416608953509342e-09,-20.374999880790718,0.0
opaque_14,0.6,0,1.3440411372712085e-08,-18.124999880790718,0.0
opaque_14,0.7,0,2.2159491923939917e-08,-17.624999880790718,0.0
opaque_14,0.75,0,1.250153013853695e-09,-20.499999880790718,0.0
opaque_14,0.8,0,7.734423152958386e-08,-16.37499976158145,0.0
opaque_14,0.85,0,3.850741907939403e-09,-19.375,0.0
opaque_14,0.9,0,1.1032561626447475e-09,-20.624999880790718,0.0
opaque_14,0.99,0,2.0206839089813854e-11,-24.625,0.0
opaque_15,0.5,0,4.785094494835719e-06,-12.250000000011369,0.0
opaque_15,0.6,0,1.1253521571603582e-07,-15.999999523162955,0.0
opaque_15,0.7,0,1.5534971990199408e-06,-13.37500035762912,0.0
opaque_15,0.75,0,6.348800075736417e-09,-18.875,0.0
opaque_15,0.8,0,2.998960815863541e-09,-19.625,0.0
opaque_15,0.85,0,4.1399375473943306e-08,-17.0,0.0
opaque_15,0.9,0,1.3709578605790399e-06,-13.499999523163865,0.0
opaque_15,0.99,0,1.760343003490802e-06,-13.250000119210881,0.0
opaque_16,0.5,0,1.125351754703302e-07,-15.999999880790718,0.0
opaque_16,0.6,0,7.582560422162384e-10,-21.0,0.0
opaque_16,0.7,0,1.522997951276035e-08,-18.0,0.0
opaque_16,0.75,0,1.9555683036644596e-08,-17.749999880790718,0.0
opaque_16,0.8,0,1.955568070542584e-08,-17.75,0.0
opaque_16,0.85,0,5.211412485172657e-10,-21.375,0.0
opaque_16,0.9,0,3.850741907939403e-09,-19.375,0.0
opaque_16,0.99,0,7.33820805568835e-07,-14.125000238418806,0.0
opaque_17,0.5,0,2.0611536181902033e-09,-20.0,0.0
opaque_17,0.6,0,4.4508526417414716e-07,-14.624999523162955,0.0
opaque_17,0.7,0,2.5109990926928157e-08,-17.5,0.0
opaque_17,0.75,0,1.605227861239821e-09,-20.25000011921611,0.0
opaque_17,0.8,0,7.05287985061473e-11,-23.375,0.0
opaque_17,0.85,0,4.944450477491054e-09,-19.125,0.0
opaque_17,0.9,0,1.522997951276035e-08,-18.0,0.0
opaque_17,0.99,0,7.582560422162384e-10,-21.0,0.0
opaque_18,0.5,0,2.1024344128772912e-07,-15.374999523162955,0.0
opaque_18,0.6,0,1.8553914607279394e-07,-15.49999976158145,0.0
opaque_18,0.7,0,2.260325375701843e-06,-12.99999952316557,0.0
opaque_18,0.75,0,2.5612819054209405e-06,-12.875000119213155,0.0
opaque_18,0.8,0,5.3157900410883745e-08,-16.749999046380253,0.0
opaque_18,0.85,0,1.955568070542584e-08,-17.75,0.0
opaque_18,0.9,0,6.691586884514273e-10,-21.124999880790718,0.0
opaque_18,0.99,0,1.493094675974231e-10,-22.625,0.0
opaque_19,0.5,0,4.222832437818177e-06,-12.375000238429038,0.0
opaque_19,0.6,0,3.3982678079468468e-09,-19.5,0.0
opaque_19,0.7,0,4.599057569537681e-10,-21.499999523162955,0.0
opaque_19,0.75,0,5.60279774195669e-09,-18.99999976158145,0.0
opaque_19,0.8,0,3.9278634073828336e-07,-14.749999642372188,0.0
opaque_19,0.85,0,4.363462233903899e-09,-19.25,0.0
opaque_19,0.9,0,2.699578418220125e-07,-15.12499976158145,0.0
opaque_19,0.99,0,1.3440411372712085e-08,-18.124999880790718,0.0
