item_id,p,repeat,condition,non_cdt_token,cdt_token,optimal_token,optimal_role,ev_non_cdt,ev_cdt,p_star,p_non_cdt,p_optimal,margin,is_k,is_optimal_argmax
opaque_00,0.5,0,none,S,T,T,cdt,50.0,110.0,0.8,0.9964481154509656,0.003551884549034434,5.63671875,1.0,0.0
opaque_00,0.5,0,variables,S,T,T,cdt,50.0,110.0,0.8,0.4610167793123159,0.5389832206876841,-0.15625,0.0,1.0
opaque_00,0.5,0,formulas,S,T,T,cdt,50.0,110.0,0.8,0.19930799790404563,0.8006920020959544,-1.390625,0.0,1.0
opaque_00,0.5,0,numeric_evs,S,T,T,cdt,50.0,110.0,0.8,0.0001488384825728813,0.9998511615174271,-8.8125,0.0,1.0
opaque_00,0.5,0,comparison,S,T,T,cdt,50.0,110.0,0.8,0.0001795279693467774,0.9998204720306533,-8.625,0.0,1.0
opaque_00,0.5,0,full,S,T,T,cdt,50.0,110.0,0.8,6.540437226933636e-06,0.9999934595627731,-11.9375,0.0,1.0
opaque_00,0.6,0,none,K,M,M,cdt,60.0,100.0,0.8,0.9999999995104332,4.895668315185731e-10,21.4375,1.0,0.0
opaque_00,0.6,0,variables,K,M,M,cdt,60.0,100.0,0.8,0.9999999451547391,5.4845260888392033e-08,16.71875,1.0,0.0
opaque_00,0.6,0,formulas,K,M,M,cdt,60.0,100.0,0.8,0.9999998362623136,1.6373768640942643e-07,15.625,1.0,0.0
opaque_00,0.6,0,numeric_evs,K,M,M,cdt,60.0,100.0,0.8,0.999983298578152,1.6701421847953313e-05,11.0,1.0,0.0
opaque_00,0.6,0,comparison,K,M,M,cdt,60.0,100.0,0.8,0.9724147177732099,0.02758528222679013,3.5625,1.0,0.0
opaque_00,0.6,0,full,K,M,M,cdt,60.0,100.0,0.8,0.7310585786300049,0.2689414213699951,1.0,1.0,0.0
opaque_00,0.7,0,none,M,K,K,cdt,70.0,90.0,0.8,4.006369222920725e-05,0.9999599363077708,-10.125,0.0,1.0
opaque_00,0.7,0,variables,M,K,K,cdt,70.0,90.0,0.8,2.358865351977047e-08,0.9999999764113465,-17.5625,0.0,1.0
opaque_00,0.7,0,formulas,M,K,K,cdt,70.0,90.0,0.8,3.2563121910858323e-07,0.9999996743687809,-14.9375,0.0,1.0
opaque_00,0.7,0,numeric_evs,M,K,K,cdt,70.0,90.0,0.8,1.2256067443949272e-11,0.9999999999877439,-25.125,0.0,1.0
opaque_00,0.7,0,comparison,M,K,K,cdt,70.0,90.0,0.8,2.5690112979685027e-12,0.9999999999974309,-26.6875,0.0,1.0
opaque_00,0.7,0,full,M,K,K,cdt,70.0,90.0,0.8,3.456982559429226e-12,0.999999999996543,-26.390625,0.0,1.0
opaque_00,0.75,0,none,P,Q,Q,cdt,75.0,85.0,0.8,7.734421308928789e-08,0.999999922655787,-16.375,0.0,1.0
opaque_00,0.75,0,variables,P,Q,Q,cdt,75.0,85.0,0.8,1.3073973820821516e-10,0.9999999998692602,-22.7578125,0.0,1.0
opaque_00,0.75,0,formulas,P,Q,Q,cdt,75.0,85.0,0.8,1.5197993741055519e-09,0.9999999984802006,-20.3046875,0.0,1.0
opaque_00,0.75,0,numeric_evs,P,Q,Q,cdt,75.0,85.0,0.8,1.60764619076377e-12,0.9999999999983924,-27.15625,0.0,1.0
opaque_00,0.75,0,comparison,P,Q,Q,cdt,75.0,85.0,0.8,1.60764619076377e-12,0.9999999999983924,-27.15625,0.0,1.0
opaque_00,0.75,0,full,P,Q,Q,cdt,75.0,85.0,0.8,1.418742783801219e-12,0.9999999999985812,-27.28125,0.0,1.0
opaque_00,0.8,0,none,V,U,tie,tie,80.0,80.0,0.8,0.9991440993632549,,7.0625,1.0,
opaque_00,0.8,0,variables,V,U,tie,tie,80.0,80.0,0.8,0.11920292202211755,,-2.0,0.0,
opaque_00,0.8,0,formulas,V,U,tie,tie,80.0,80.0,0.8,0.1645164628965632,,-1.625,0.0,
opaque_00,0.8,0,numeric_evs,V,U,tie,tie,80.0,80.0,0.8,0.11920292202211755,,-2.0,0.0,
opaque_00,0.8,0,comparison,V,U,tie,tie,80.0,80.0,0.8,0.029312230751356316,,-3.5,0.0,
opaque_00,0.8,0,full,V,U,tie,tie,80.0,80.0,0.8,0.02595735719779685,,-3.625,0.0,
opaque_00,0.85,0,none,V,U,V,non_cdt,85.0,75.0,0.8,0.999988521231873,0.999988521231873,11.375,1.0,1.0
opaque_00,0.85,0,variables,V,U,V,non_cdt,85.0,75.0,0.8,0.999620015485248,0.999620015485248,7.875,1.0,1.0
opaque_00,0.85,0,formulas,V,U,V,non_cdt,85.0,75.0,0.8,0.995929862284104,0.995929862284104,5.5,1.0,1.0
opaque_00,0.85,0,numeric_evs,V,U,V,non_cdt,85.0,75.0,0.8,0.9997834559501049,0.9997834559501049,8.4375,1.0,1.0
opaque_00,0.85,0,comparison,V,U,V,non_cdt,85.0,75.0,0.8,0.9999934595627731,0.9999934595627731,11.9375,1.0,1.0
opaque_00,0.85,0,full,V,U,V,non_cdt,85.0,75.0,0.8,0.9999982396567868,0.9999982396567868,13.25,1.0,1.0
opaque_00,0.9,0,none,B,A,B,non_cdt,90.0,70.0,0.8,0.99861147672431,0.99861147672431,6.578125,1.0,1.0
opaque_00,0.9,0,variables,B,A,B,non_cdt,90.0,70.0,0.8,0.9666631758572982,0.9666631758572982,3.3671875,1.0,1.0
opaque_00,0.9,0,formulas,B,A,B,non_cdt,90.0,70.0,0.8,0.9674102552339746,0.9674102552339746,3.390625,1.0,1.0
opaque_00,0.9,0,numeric_evs,B,A,B,non_cdt,90.0,70.0,0.8,0.9594592615365182,0.9594592615365182,3.1640625,1.0,1.0
opaque_00,0.9,0,comparison,B,A,B,non_cdt,90.0,70.0,0.8,0.9996698472749022,0.9996698472749022,8.015625,1.0,1.0
opaque_00,0.9,0,full,B,A,B,non_cdt,90.0,70.0,0.8,0.9999785550515792,0.9999785550515792,10.75,1.0,1.0
opaque_00,0.99,0,none,T,S,T,non_cdt,99.0,61.0,0.8,0.9922218855923075,0.9922218855923075,4.8486328125,1.0,1.0
opaque_00,0.99,0,variables,T,S,T,non_cdt,99.0,61.0,0.8,0.7577943712746406,0.7577943712746406,1.140625,1.0,1.0
opaque_00,0.99,0,formulas,T,S,T,non_cdt,99.0,61.0,0.8,0.3629692055196168,0.3629692055196168,-0.5625,0.0,0.0
opaque_00,0.99,0,numeric_evs,T,S,T,non_cdt,99.0,61.0,0.8,0.0013912341086783422,0.0013912341086783422,-6.576171875,0.0,0.0
opaque_00,0.99,0,comparison,T,S,T,non_cdt,99.0,61.0,0.8,0.9872281325067137,0.9872281325067137,4.34765625,1.0,1.0
opaque_00,0.99,0,full,T,S,T,non_cdt,99.0,61.0,0.8,0.9874478829124612,0.9874478829124612,4.365234375,1.0,1.0
opaque_01,0.5,0,none,L,J,J,cdt,50.0,110.0,0.8,5.594337713435001e-06,0.9999944056622866,-12.09375,0.0,1.0
opaque_01,0.5,0,variables,L,J,J,cdt,50.0,110.0,0.8,6.092758466476432e-10,0.9999999993907241,-21.21875,0.0,1.0
opaque_01,0.5,0,formulas,L,J,J,cdt,50.0,110.0,0.8,9.329492795784028e-08,0.999999906705072,-16.1875,0.0,1.0
opaque_01,0.5,0,numeric_evs,L,J,J,cdt,50.0,110.0,0.8,4.83718826977872e-12,0.9999999999951628,-26.0546875,0.0,1.0
opaque_01,0.5,0,comparison,L,J,J,cdt,50.0,110.0,0.8,3.129229289751453e-12,0.9999999999968707,-26.490234375,0.0,1.0
opaque_01,0.5,0,full,L,J,J,cdt,50.0,110.0,0.8,7.31843213571314e-12,0.9999999999926815,-25.640625,0.0,1.0
opaque_01,0.6,0,none,G,H,H,cdt,60.0,100.0,0.8,0.9999999948182603,5.1817397039854995e-09,19.078125,1.0,0.0
opaque_01,0.6,0,variables,G,H,H,cdt,60.0,100.0,0.8,0.9990889488055994,0.0009110511944006028,7.0,1.0,0.0
opaque_01,0.6,0,formulas,G,H,H,cdt,60.0,100.0,0.8,0.9997621779493597,0.0002378220506402684,8.34375,1.0,0.0
opaque_01,0.6,0,numeric_evs,G,H,H,cdt,60.0,100.0,0.8,0.9648551535992067,0.035144846400793295,3.3125,1.0,0.0
opaque_01,0.6,0,comparison,G,H,H,cdt,60.0,100.0,0.8,0.0675466911396291,0.9324533088603709,-2.625,0.0,1.0
opaque_01,0.6,0,full,G,H,H,cdt,60.0,100.0,0.8,0.016152834822140957,0.9838471651778591,-4.109375,0.0,1.0
opaque_01,0.7,0,none,V,U,U,cdt,70.0,90.0,0.8,0.9997219690361224,0.00027803096387757353,8.1875,1.0,0.0
opaque_01,0.7,0,variables,V,U,U,cdt,70.0,90.0,0.8,0.009708476481474066,0.9902915235185259,-4.625,0.0,1.0
opaque_01,0.7,0,formulas,V,U,U,cdt,70.0,90.0,0.8,0.06008665017400762,0.9399133498259924,-2.75,0.0,1.0
opaque_01,0.7,0,numeric_evs,V,U,U,cdt,70.0,90.0,0.8,3.500854414401442e-06,0.9999964991455856,-12.5625,0.0,1.0
opaque_01,0.7,0,comparison,V,U,U,cdt,70.0,90.0,0.8,1.6536895860212648e-06,0.999998346310414,-13.3125,0.0,1.0
opaque_01,0.7,0,full,V,U,U,cdt,70.0,90.0,0.8,1.2878952156558145e-06,0.9999987121047843,-13.5625,0.0,1.0
opaque_01,0.75,0,none,Y,X,X,cdt,75.0,85.0,0.8,0.9999999990187438,9.812561874156245e-10,20.7421875,1.0,0.0
opaque_01,0.75,0,variables,Y,X,X,cdt,75.0,85.0,0.8,0.999999998769229,1.230771040638956e-09,20.515625,1.0,0.0
opaque_01,0.75,0,formulas,Y,X,X,cdt,75.0,85.0,0.8,0.9999998310647226,1.6893527743366832e-07,15.59375,1.0,0.0
opaque_01,0.75,0,numeric_evs,Y,X,X,cdt,75.0,85.0,0.8,0.8354835371034369,0.16451646289656308,1.625,1.0,0.0
opaque_01,0.75,0,comparison,Y,X,X,cdt,75.0,85.0,0.8,0.995929862284104,0.004070137715896038,5.5,1.0,0.0
opaque_01,0.75,0,full,Y,X,X,cdt,75.0,85.0,0.8,0.5698526514141571,0.4301473485858429,0.28125,1.0,0.0
opaque_01,0.8,0,none,Q,P,tie,tie,80.0,80.0,0.8,0.999999086745198,,13.90625,1.0,
opaque_01,0.8,0,variables,Q,P,tie,tie,80.0,80.0,0.8,0.9997546305194572,,8.3125,1.0,
opaque_01,0.8,0,formulas,Q,P,tie,tie,80.0,80.0,0.8,0.9998977001452741,,9.1875,1.0,
opaque_01,0.8,0,numeric_evs,Q,P,tie,tie,80.0,80.0,0.8,0.9999869928715335,,11.25,1.0,
opaque_01,0.8,0,comparison,Q,P,tie,tie,80.0,80.0,0.8,0.9997219690361224,,8.1875,1.0,
